local_date,ws,wd,tc,rh,pres,rr,sun,cc
2018-09-12 14:00:00-03:00,3.33,135.0,19.0,73,927.5772519823619,0.0,0.8,10.0
2018-09-12 15:00:00-03:00,2.5,135.0,17.4,81,927.6836452855265,0.0,0.0,10.0
2018-09-12 16:00:00-03:00,2.5,112.5,16.0,89,928.0558444878552,0.0,0.0,10.0
2018-09-12 17:00:00-03:00,2.5,112.5,15.8,88,928.2343641257567,0.0,0.0,10.0
2018-09-12 18:00:00-03:00,3.06,90.0,15.4,88,928.6330925328948,0.0,0.0,10.0
2018-09-12 19:00:00-03:00,2.78,90.0,15.5,86,928.9293443280792,0.0,0.0,10.0
2018-09-12 20:00:00-03:00,3.06,90.0,15.6,85,929.4609995895001,0.0,0.0,10.0
2018-09-12 21:00:00-03:00,2.78,90.0,15.6,85,929.4609995895001,0.0,0.0,10.0
2018-09-12 22:00:00-03:00,2.78,67.5,15.8,83,929.0622581434343,0.0,0.0,10.0
2018-09-12 23:00:00-03:00,2.78,90.0,15.8,83,928.6635166973684,0.0,0.0,10.0
2018-09-13 00:00:00-03:00,3.06,67.5,15.8,80,928.0929522245528,0.0,0.0,10.0
2018-09-13 01:00:00-03:00,2.78,67.5,15.8,84,927.5223877517369,0.0,0.0,
2018-09-13 02:00:00-03:00,2.5,67.5,15.7,84,926.6851785420789,0.0,0.0,
2018-09-13 03:00:00-03:00,3.06,67.5,15.7,83,926.3812588061053,0.0,0.0,
2018-09-13 04:00:00-03:00,3.33,67.5,15.7,84,926.2106614385526,0.0,0.0,
2018-09-13 05:00:00-03:00,3.06,67.5,16.1,81,926.4400311762631,0.0,0.0,
2018-09-13 06:00:00-03:00,3.06,67.5,16.2,81,926.8027232823948,0.0,0.0,
2018-09-13 07:00:00-03:00,3.06,67.5,16.6,80,926.9356370977501,0.0,0.0,10.0
2018-09-13 08:00:00-03:00,3.33,45.0,17.8,75,927.4369073114804,0.0,0.0,10.0
2018-09-13 09:00:00-03:00,2.5,67.5,19.4,68,927.4786485985263,0.0,0.5,10.0
2018-09-13 10:00:00-03:00,3.33,67.5,21.2,62,926.8863188605262,0.0,1.0,10.0
2018-09-13 11:00:00-03:00,2.22,67.5,22.6,57,925.937262780987,0.0,1.0,10.0
2018-09-13 12:00:00-03:00,1.67,22.5,24.0,53,924.7263153203388,0.0,1.0,0.0
2018-09-13 13:00:00-03:00,1.94,45.0,24.0,59,923.3943361871053,0.0,1.0,0.0
2018-09-13 14:00:00-03:00,2.22,157.5,23.0,64,922.8629590894737,0.0,1.0,0.0
2018-09-13 15:00:00-03:00,2.22,135.0,21.0,72,923.1286476382896,0.0,1.0,0.0
2018-09-13 16:00:00-03:00,2.22,157.5,17.8,86,923.5305408251447,0.0,0.5,0.0
2018-09-13 17:00:00-03:00,1.67,157.5,16.4,94,924.1679939453683,0.1,0.0,10.0
2018-09-13 18:00:00-03:00,1.94,135.0,16.1,95,924.4943395855264,0.0,0.0,10.0
2018-09-13 19:00:00-03:00,1.94,157.5,15.8,96,925.3219858635791,0.0,0.0,10.0
2018-09-13 20:00:00-03:00,1.67,157.5,16.3,87,925.633262849704,0.0,0.0,10.0
2018-09-13 21:00:00-03:00,1.67,157.5,15.9,90,925.6180985768684,0.0,0.0,10.0
2018-09-13 22:00:00-03:00,1.67,135.0,15.9,92,925.6635913953751,0.0,0.0,10.0
2018-09-13 23:00:00-03:00,1.39,135.0,15.9,96,924.8510224639738,0.0,0.0,10.0
2018-09-14 00:00:00-03:00,0.83,112.5,15.9,96,924.7769427984574,0.0,0.0,10.0
2018-09-14 01:00:00-03:00,0.83,112.5,16.1,96,924.0362512908355,0.0,0.0,
2018-09-14 02:00:00-03:00,1.39,112.5,16.7,88,922.7622703095296,0.0,0.0,
2018-09-14 03:00:00-03:00,1.94,45.0,16.8,88,922.0215788019079,0.0,0.0,
2018-09-14 04:00:00-03:00,1.39,45.0,16.8,87,921.6808543995495,0.0,0.0,
2018-09-14 05:00:00-03:00,1.94,90.0,16.3,96,924.8065115761381,0.4,0.0,
2018-09-14 06:00:00-03:00,1.11,202.5,16.0,97,924.9990766474637,4.4,0.0,
2018-09-14 07:00:00-03:00,2.22,45.0,16.5,95,923.1535583362106,1.5,0.0,10.0
2018-09-14 08:00:00-03:00,2.78,22.5,16.5,93,923.2713383028947,0.0,0.0,1.0
2018-09-14 09:00:00-03:00,2.5,247.5,16.4,94,925.693919941046,4.5,0.0,7.0
2018-09-14 10:00:00-03:00,0.83,247.5,16.7,95,924.2167993181055,2.7,0.0,10.0
2018-09-14 11:00:00-03:00,1.39,22.5,18.1,87,923.3134772772337,0.0,0.0,3.0
2018-09-14 12:00:00-03:00,1.67,337.5,17.5,94,922.3983600197764,0.3,0.0,5.0
2018-09-14 13:00:00-03:00,1.67,337.5,17.1,94,921.6312056733158,3.4,0.0,10.0
2018-09-14 14:00:00-03:00,2.22,337.5,17.0,95,921.1147103384212,7.2,0.0,10.0
2018-09-14 15:00:00-03:00,1.39,337.5,17.1,97,920.8489131318752,0.8,0.0,10.0
2018-09-14 16:00:00-03:00,0.83,0.0,17.1,96,920.8639991711449,0.1,0.0,10.0
2018-09-14 17:00:00-03:00,0.56,0.0,17.4,97,921.5435999583257,0.0,0.0,8.0
2018-09-14 18:00:00-03:00,0.56,337.5,17.2,98,921.9121019580593,0.4,0.0,10.0
2018-09-14 19:00:00-03:00,1.11,225.0,17.2,97,921.8969985335526,7.5,0.0,10.0
2018-09-14 20:00:00-03:00,0.56,292.5,17.1,97,922.1930069354213,0.2,0.0,10.0
2018-09-14 21:00:00-03:00,1.11,292.5,17.0,96,922.6068235549835,0.0,0.0,10.0
2018-09-14 22:00:00-03:00,1.11,270.0,17.0,96,922.6068235549835,0.0,0.0,10.0
2018-09-14 23:00:00-03:00,1.11,292.5,17.1,94,922.4890327225263,0.0,0.0,8.0
2018-09-15 00:00:00-03:00,0.83,292.5,17.0,95,922.2458697573157,0.0,0.0,10.0
2018-09-15 01:00:00-03:00,1.39,270.0,17.0,95,922.2693515289474,0.0,0.0,
2018-09-15 02:00:00-03:00,0.28,270.0,16.9,96,921.4928990900526,0.0,0.0,
2018-09-15 03:00:00-03:00,0.28,270.0,16.9,96,921.1164137564213,0.0,0.0,
2018-09-15 04:00:00-03:00,0.28,270.0,16.9,97,921.1398955280528,0.0,0.0,
2018-09-15 05:00:00-03:00,0.83,270.0,16.2,97,921.4300220365263,0.0,0.0,
2018-09-15 06:00:00-03:00,0.28,270.0,16.6,98,922.2534380186843,0.0,0.0,
2018-09-15 07:00:00-03:00,0.56,270.0,17.5,92,922.5192569567764,0.0,0.0,10.0
2018-09-15 08:00:00-03:00,1.11,292.5,18.2,87,923.5220146996976,0.0,0.0,10.0
2018-09-15 09:00:00-03:00,1.11,247.5,19.5,79,924.0082032204672,0.0,0.3,10.0
2018-09-15 10:00:00-03:00,1.67,225.0,20.2,75,923.8601729416777,0.0,0.5,10.0
2018-09-15 11:00:00-03:00,1.94,202.5,19.6,80,923.9627886355263,0.0,0.3,10.0
2018-09-15 12:00:00-03:00,2.5,202.5,20.4,77,923.6970131605264,0.0,0.5,10.0
2018-09-15 13:00:00-03:00,2.5,202.5,22.5,66,921.9512826023686,0.0,1.0,10.0
2018-09-15 14:00:00-03:00,2.5,247.5,22.6,62,921.9059592899213,0.0,0.8,4.0
2018-09-15 15:00:00-03:00,1.94,202.5,19.8,84,921.9512826023686,0.0,0.1,10.0
2018-09-15 16:00:00-03:00,1.94,112.5,17.4,91,922.3530236684014,0.1,0.0,7.0
2018-09-15 17:00:00-03:00,2.5,112.5,15.8,93,923.0206532134737,0.0,0.0,10.0
2018-09-15 18:00:00-03:00,1.39,157.5,15.7,94,923.467965331579,0.0,0.0,10.0
2018-09-15 19:00:00-03:00,1.94,157.5,15.2,94,924.1023492908882,0.0,0.0,10.0
2018-09-15 20:00:00-03:00,1.94,157.5,15.0,93,925.268379819,0.0,0.0,10.0
2018-09-15 21:00:00-03:00,1.39,135.0,15.2,94,925.3290021398685,0.0,0.0,10.0
2018-09-15 22:00:00-03:00,0.56,135.0,14.9,95,925.2263777534012,0.0,0.0,10.0
2018-09-15 23:00:00-03:00,0.56,135.0,14.9,93,924.9605066595987,0.0,0.0,10.0
2018-09-16 00:00:00-03:00,0.83,135.0,14.8,92,925.6142389304903,0.0,0.0,10.0
2018-09-16 01:00:00-03:00,0.56,135.0,14.8,92,924.8014251487501,0.0,0.0,
2018-09-16 02:00:00-03:00,0.56,135.0,14.8,94,924.6552232091153,0.0,0.0,
2018-09-16 03:00:00-03:00,0.56,135.0,14.5,94,923.9757317957962,0.0,0.0,
2018-09-16 04:00:00-03:00,0.56,135.0,14.3,93,924.3628193298455,0.1,0.0,
2018-09-16 05:00:00-03:00,0.83,135.0,14.0,91,925.2831963375789,0.0,0.0,
2018-09-16 06:00:00-03:00,0.56,135.0,14.0,90,925.8036062400494,0.0,0.0,
2018-09-16 07:00:00-03:00,1.11,157.5,14.6,87,926.8100872634211,0.0,0.0,10.0
2018-09-16 08:00:00-03:00,1.39,157.5,16.4,78,926.9241765469737,0.0,0.3,10.0
2018-09-16 09:00:00-03:00,1.39,135.0,17.0,78,927.041923916339,0.0,0.0,10.0
2018-09-16 10:00:00-03:00,1.94,157.5,19.4,68,926.9204532665232,0.0,0.7,10.0
2018-09-16 11:00:00-03:00,1.94,157.5,19.8,63,926.297755866069,0.0,1.0,10.0
2018-09-16 12:00:00-03:00,2.22,157.5,20.6,60,925.5574414855263,0.0,1.0,10.0
2018-09-16 13:00:00-03:00,2.5,180.0,21.2,60,924.9501126344408,0.0,1.0,8.0
2018-09-16 14:00:00-03:00,2.22,157.5,20.8,59,924.6389051892633,0.0,1.0,8.0
2018-09-16 15:00:00-03:00,1.94,157.5,19.3,62,924.7566221344639,0.0,0.8,8.0
2018-09-16 16:00:00-03:00,1.94,157.5,18.0,75,924.7298125927106,0.0,0.1,2.0
2018-09-16 17:00:00-03:00,1.67,135.0,16.4,80,925.131979597046,0.0,0.0,2.0
2018-09-16 18:00:00-03:00,1.94,135.0,15.9,81,925.7849055780592,0.0,0.0,1.0
2018-09-16 19:00:00-03:00,1.39,157.5,15.1,92,925.9633252508488,0.0,0.0,10.0
2018-09-16 20:00:00-03:00,1.11,157.5,14.9,86,926.9545398631184,0.0,0.0,10.0
2018-09-16 21:00:00-03:00,0.83,157.5,14.6,86,927.6344101214705,0.0,0.0,9.0
2018-09-16 22:00:00-03:00,0.83,157.5,14.7,87,926.9849031792634,0.0,0.0,8.0
2018-09-16 23:00:00-03:00,0.28,157.5,14.6,88,926.2024324391448,0.0,0.0,9.0
2018-09-17 00:00:00-03:00,0.56,157.5,14.3,92,925.5845688259046,0.0,0.0,10.0
2018-09-17 01:00:00-03:00,0.56,157.5,14.0,93,925.1000275810858,0.0,0.0,
2018-09-17 02:00:00-03:00,0.56,157.5,14.1,93,924.3488415994245,0.0,0.0,
2018-09-17 03:00:00-03:00,0.56,157.5,14.1,95,924.1309450914474,0.0,0.0,
2018-09-17 04:00:00-03:00,0.0,157.5,14.3,95,924.3130156887336,0.0,0.0,
2018-09-17 05:00:00-03:00,0.83,157.5,14.5,96,925.161698128125,0.5,0.0,
2018-09-17 06:00:00-03:00,0.0,157.5,14.8,95,925.4770910938322,0.1,0.0,
2018-09-17 07:00:00-03:00,0.56,157.5,15.4,93,925.610024467579,0.1,0.0,8.0
2018-09-17 08:00:00-03:00,1.39,157.5,16.5,88,925.268379819,0.0,0.0,10.0
2018-09-17 09:00:00-03:00,2.5,337.5,16.0,85,925.8303983965658,0.1,0.0,6.0
2018-09-17 10:00:00-03:00,3.61,0.0,16.5,86,923.9542885879341,0.2,0.0,10.0
2018-09-17 11:00:00-03:00,2.5,337.5,17.4,81,923.4074647073686,0.0,0.0,10.0
2018-09-17 12:00:00-03:00,4.17,22.5,18.7,80,922.1205285496382,0.0,0.0,10.0
2018-09-17 13:00:00-03:00,2.22,270.0,18.5,79,922.7850758948686,0.0,0.0,10.0
2018-09-17 14:00:00-03:00,2.78,315.0,19.3,78,921.8969985335526,0.0,0.0,10.0
2018-09-17 15:00:00-03:00,2.78,315.0,19.4,79,921.7792033547862,0.0,0.0,10.0
2018-09-17 16:00:00-03:00,3.06,315.0,19.4,80,921.9121019580593,0.0,0.0,10.0
2018-09-17 17:00:00-03:00,3.06,292.5,19.2,81,922.3259077118486,0.0,0.0,10.0
2018-09-17 18:00:00-03:00,2.22,315.0,19.1,83,922.7397265045659,0.0,0.0,10.0
2018-09-17 19:00:00-03:00,1.67,315.0,18.7,87,922.8726294541482,0.0,0.0,10.0
2018-09-17 20:00:00-03:00,1.11,315.0,18.9,85,923.1535583362106,0.0,0.0,10.0
2018-09-17 21:00:00-03:00,1.67,315.0,18.6,89,923.2864634589474,0.0,0.0,10.0
2018-09-17 22:00:00-03:00,1.39,315.0,18.5,89,923.5522737044213,0.0,0.0,10.0
2018-09-17 23:00:00-03:00,0.83,315.0,18.4,90,923.2864634589474,0.0,0.0,10.0
2018-09-18 00:00:00-03:00,0.83,315.0,18.4,89,922.8845752850132,0.0,0.0,10.0
2018-09-18 01:00:00-03:00,1.11,315.0,18.3,89,922.4826871110791,0.0,0.0,
2018-09-18 02:00:00-03:00,1.67,315.0,18.3,88,922.2141213055659,0.0,0.0,
2018-09-18 03:00:00-03:00,1.67,315.0,18.5,87,922.0788778684739,0.0,0.0,
2018-09-18 04:00:00-03:00,1.94,315.0,18.7,86,922.2102791682238,0.0,0.0,
2018-09-18 05:00:00-03:00,2.78,315.0,18.8,87,922.341680467974,0.0,0.0,
2018-09-18 06:00:00-03:00,2.22,315.0,18.8,87,922.7397265045659,0.0,0.0,
2018-09-18 07:00:00-03:00,2.22,315.0,19.2,85,923.2108376786844,0.0,0.0,10.0
2018-09-18 08:00:00-03:00,2.78,315.0,19.7,84,923.4312376855263,0.0,0.0,10.0
2018-09-18 09:00:00-03:00,3.33,315.0,20.7,78,923.6516116145133,0.0,0.1,10.0
2018-09-18 10:00:00-03:00,3.33,292.5,21.9,72,923.6936767015956,0.0,0.5,10.0
2018-09-18 11:00:00-03:00,3.89,292.5,23.7,62,923.2194246524606,0.0,1.0,9.0
2018-09-18 12:00:00-03:00,3.61,292.5,23.5,62,922.3920478455791,0.0,0.4,4.0
2018-09-18 13:00:00-03:00,3.33,292.5,24.2,60,921.9330491686185,0.0,0.5,6.0
2018-09-18 14:00:00-03:00,4.17,292.5,24.1,60,921.1208866171285,0.0,0.4,7.0
2018-09-18 15:00:00-03:00,3.61,292.5,23.6,64,921.268827796579,0.0,0.4,8.0
2018-09-18 16:00:00-03:00,3.06,292.5,23.2,67,921.1359835221713,0.0,0.6,6.0
2018-09-18 17:00:00-03:00,3.61,292.5,22.0,73,921.5798266189146,0.0,0.3,10.0
2018-09-18 18:00:00-03:00,1.94,315.0,21.0,80,922.1867903800263,0.0,0.0,6.0
2018-09-18 19:00:00-03:00,1.94,315.0,20.6,83,922.7484786380921,0.0,0.0,0.0
2018-09-18 20:00:00-03:00,2.78,315.0,20.4,83,923.147076655954,0.0,0.0,0.0
2018-09-18 21:00:00-03:00,2.22,315.0,19.8,86,923.2799426619082,0.0,0.0,0.0
2018-09-18 22:00:00-03:00,1.67,315.0,19.2,89,923.0293358060527,0.0,0.0,0.0
2018-09-18 23:00:00-03:00,0.56,315.0,18.2,93,923.0898364302632,0.0,0.0,0.0
2018-09-19 00:00:00-03:00,0.56,315.0,17.8,94,922.4058326166316,0.0,0.0,0.0
2018-09-19 01:00:00-03:00,0.28,315.0,17.2,94,922.2551182766841,0.0,0.0,
2018-09-19 02:00:00-03:00,0.28,315.0,17.1,94,922.2377263051578,0.0,0.0,
2018-09-19 03:00:00-03:00,0.56,315.0,17.3,94,922.3536567020526,0.0,0.0,
2018-09-19 04:00:00-03:00,0.83,315.0,17.5,94,922.6029094673686,0.0,0.0,
2018-09-19 05:00:00-03:00,0.56,315.0,17.0,93,923.1188069695262,0.0,0.0,
2018-09-19 06:00:00-03:00,0.56,315.0,18.5,93,924.1679939453683,0.0,0.6,
2018-09-19 07:00:00-03:00,2.22,315.0,21.6,76,924.9768852325657,0.0,1.0,9.0
2018-09-19 08:00:00-03:00,3.06,315.0,24.1,65,925.9183774008553,0.0,1.0,3.0
2018-09-19 09:00:00-03:00,3.61,315.0,25.2,62,926.2410019337173,0.0,1.0,1.0
2018-09-19 10:00:00-03:00,2.78,292.5,26.2,56,926.2979161862172,0.0,1.0,6.0
2018-09-19 11:00:00-03:00,3.06,270.0,27.9,51,926.0436403787763,0.0,1.0,2.0
2018-09-19 12:00:00-03:00,3.06,270.0,28.3,48,924.9205420264343,0.0,1.0,6.0
2018-09-19 13:00:00-03:00,2.78,292.5,29.7,42,924.2832671048883,0.0,1.0,4.0
2018-09-19 14:00:00-03:00,2.78,292.5,28.2,44,923.6042161258223,0.0,0.8,6.0
2018-09-19 15:00:00-03:00,1.94,270.0,28.8,43,923.0730998067435,0.0,1.0,4.0
2018-09-19 16:00:00-03:00,1.67,90.0,26.5,56,923.4865795873421,0.0,0.1,3.0
2018-09-19 17:00:00-03:00,1.39,90.0,24.5,62,924.1389144703028,0.0,0.0,9.0
2018-09-19 18:00:00-03:00,1.67,135.0,23.4,72,924.7155888025264,0.0,0.0,2.0
2018-09-19 19:00:00-03:00,1.11,112.5,22.7,77,925.8690939341053,0.0,0.0,1.0
2018-09-19 20:00:00-03:00,1.11,90.0,22.3,76,926.1499119852829,0.0,0.0,10.0
2018-09-19 21:00:00-03:00,0.83,90.0,21.2,83,926.8443988815098,0.0,0.0,10.0
2018-09-19 22:00:00-03:00,0.28,90.0,20.8,87,927.0531970825264,0.0,0.0,10.0
2018-09-19 23:00:00-03:00,0.56,90.0,20.3,86,927.4517038278948,0.0,0.0,10.0
2018-09-20 00:00:00-03:00,5.56,202.5,16.6,95,928.1123669097237,25.5,0.0,10.0
2018-09-20 01:00:00-03:00,2.78,202.5,16.7,98,926.5065497283946,2.6,0.0,
2018-09-20 02:00:00-03:00,1.39,22.5,16.7,99,926.3672785996972,0.0,0.0,
2018-09-20 03:00:00-03:00,0.28,22.5,16.6,100,925.8280403657369,0.0,0.0,
2018-09-20 04:00:00-03:00,0.83,22.5,16.7,100,925.6887692370394,0.0,0.0,
2018-09-20 05:00:00-03:00,1.94,225.0,17.4,98,927.1493665293947,0.0,0.0,
2018-09-20 06:00:00-03:00,2.22,270.0,17.7,90,927.4100625059606,0.0,0.0,
2018-09-20 07:00:00-03:00,2.78,315.0,18.2,77,926.1271082340788,0.0,0.0,6.0
2018-09-20 08:00:00-03:00,2.5,315.0,18.6,73,926.8369484675922,0.0,0.0,10.0
2018-09-20 09:00:00-03:00,1.94,315.0,20.6,63,925.3299773929933,0.0,0.0,10.0
2018-09-20 10:00:00-03:00,1.67,315.0,21.2,64,925.9183774008553,0.0,0.0,10.0
2018-09-20 11:00:00-03:00,0.83,135.0,22.0,65,926.5522267641315,0.0,0.0,10.0
2018-09-20 12:00:00-03:00,1.39,90.0,20.9,69,926.0512216752633,0.0,0.0,9.0
2018-09-20 13:00:00-03:00,2.78,22.5,21.2,65,926.2561835917895,0.0,0.0,1.0
2018-09-20 14:00:00-03:00,2.5,0.0,21.5,65,925.5768348905428,0.0,0.0,10.0
2018-09-20 15:00:00-03:00,1.39,315.0,21.8,66,925.7248412646318,0.0,0.0,10.0
2018-09-20 16:00:00-03:00,1.39,337.5,21.5,67,925.3263345192632,0.0,0.0,10.0
2018-09-20 17:00:00-03:00,0.83,0.0,20.4,76,925.4743387201974,0.0,0.0,10.0
2018-09-20 18:00:00-03:00,0.28,45.0,18.6,89,925.6830304366383,0.0,0.0,10.0
2018-09-20 19:00:00-03:00,0.28,45.0,18.6,93,926.3776368563686,0.3,0.0,10.0
2018-09-20 20:00:00-03:00,0.28,45.0,18.2,96,926.8521366451283,2.9,0.0,10.0
2018-09-20 21:00:00-03:00,0.28,45.0,18.4,96,926.4687268048028,4.0,0.0,10.0
2018-09-20 22:00:00-03:00,1.67,45.0,18.0,96,925.2729327512172,0.3,0.0,10.0
2018-09-20 23:00:00-03:00,1.67,67.5,18.0,96,925.937262780987,0.1,0.0,10.0
2018-09-21 00:00:00-03:00,0.56,135.0,18.0,96,925.7574437870923,0.2,0.0,10.0
2018-09-21 01:00:00-03:00,0.28,135.0,18.0,96,924.7776905826711,0.0,0.0,
2018-09-21 02:00:00-03:00,0.28,135.0,18.1,96,924.4645492203554,0.0,0.0,
2018-09-21 03:00:00-03:00,0.56,135.0,17.8,95,924.0180854896186,0.0,0.0,
2018-09-21 04:00:00-03:00,0.0,135.0,17.7,95,923.9715888641448,0.0,0.0,
2018-09-21 05:00:00-03:00,0.28,135.0,17.9,95,924.5917040807764,0.0,0.0,
2018-09-21 06:00:00-03:00,0.28,135.0,18.1,95,925.3451416658289,0.0,0.0,
2018-09-21 07:00:00-03:00,0.28,180.0,19.2,90,925.906916850079,0.0,0.0,10.0
2018-09-21 08:00:00-03:00,1.11,225.0,19.9,88,926.4383634886581,0.0,0.0,10.0
2018-09-21 09:00:00-03:00,1.39,225.0,21.3,77,926.6281567860397,0.0,0.6,10.0
2018-09-21 10:00:00-03:00,1.11,225.0,21.9,74,926.4497544984871,0.0,0.5,9.0
2018-09-21 11:00:00-03:00,1.39,225.0,23.9,63,925.4288328627631,0.0,1.0,9.0
2018-09-21 12:00:00-03:00,1.94,270.0,25.2,52,924.6737301651315,0.0,1.0,8.0
2018-09-21 13:00:00-03:00,2.22,270.0,25.74,55,924.2146706398422,0.0,0.8,8.0
2018-09-21 14:00:00-03:00,1.39,225.0,24.7,61,923.8884640815791,0.0,0.7,6.0
2018-09-21 15:00:00-03:00,1.67,180.0,24.2,70,923.8884640815791,0.0,0.8,7.0
2018-09-21 16:00:00-03:00,2.22,112.5,21.2,80,924.525756388362,0.0,1.0,6.0
2018-09-21 17:00:00-03:00,1.67,135.0,19.0,89,924.8404654522204,0.0,0.3,0.0
2018-09-21 18:00:00-03:00,1.11,135.0,18.2,91,925.3906344843356,0.0,0.0,0.0
2018-09-21 19:00:00-03:00,0.83,135.0,18.2,91,925.952435746441,0.0,0.0,0.0
2018-09-21 20:00:00-03:00,1.11,112.5,18.0,91,926.6471443044376,0.0,0.0,10.0
2018-09-21 21:00:00-03:00,0.56,112.5,18.0,91,927.0761425820724,0.0,0.0,10.0
2018-09-21 22:00:00-03:00,0.28,112.5,16.6,94,927.1520943355263,0.0,0.0,10.0
2018-09-21 23:00:00-03:00,0.0,112.5,15.8,94,926.9622488824343,0.0,0.0,0.0
2018-09-22 00:00:00-03:00,0.0,112.5,15.1,96,926.6283941322336,0.0,0.0,0.0
2018-09-22 01:00:00-03:00,0.28,90.0,14.7,97,926.0278946451908,0.0,0.0,
2018-09-22 02:00:00-03:00,0.83,112.5,14.4,98,925.294072789727,0.0,0.0,
2018-09-22 03:00:00-03:00,1.11,45.0,15.5,97,925.0935404079473,0.0,0.0,
2018-09-22 04:00:00-03:00,0.56,45.0,14.8,97,925.2929751314308,0.0,0.0,
2018-09-22 05:00:00-03:00,0.83,45.0,14.5,97,925.7590545917567,0.1,0.0,
2018-09-22 06:00:00-03:00,0.0,45.0,15.8,97,926.3584564205032,0.0,0.3,
2018-09-22 07:00:00-03:00,1.11,45.0,19.0,81,926.4876556480264,0.0,1.0,0.0
2018-09-22 08:00:00-03:00,1.39,67.5,21.0,68,927.0153811793093,0.0,1.0,0.0
2018-09-22 09:00:00-03:00,1.94,90.0,23.6,55,926.7610075799113,0.0,1.0,0.0
2018-09-22 10:00:00-03:00,2.22,67.5,25.0,44,926.5066687509868,0.0,1.0,0.0
2018-09-22 11:00:00-03:00,2.78,45.0,26.3,43,926.1195486691382,0.0,1.0,0.0
2018-09-22 12:00:00-03:00,2.22,67.5,26.7,38,925.2468094330264,0.0,1.0,0.0
2018-09-22 13:00:00-03:00,1.94,90.0,26.6,53,924.5221526314147,0.0,1.0,0.0
2018-09-22 14:00:00-03:00,2.22,112.5,25.8,52,924.1807926660888,0.0,1.0,1.0
2018-09-22 15:00:00-03:00,2.22,112.5,24.7,58,924.268111524671,0.0,1.0,0.0
2018-09-22 16:00:00-03:00,2.5,135.0,22.6,68,924.2984226851053,0.0,1.0,0.0
2018-09-22 17:00:00-03:00,1.67,135.0,20.3,74,924.5979413982731,0.0,0.5,0.0
2018-09-22 18:00:00-03:00,0.83,135.0,18.7,83,925.1176775732962,0.0,0.0,0.0
2018-09-22 19:00:00-03:00,0.0,135.0,17.2,90,925.2238274831448,0.0,0.0,0.0
2018-09-22 20:00:00-03:00,0.28,135.0,16.5,92,925.8765709191713,0.0,0.0,0.0
2018-09-22 21:00:00-03:00,0.28,135.0,16.3,93,925.8765709191713,0.0,0.0,0.0
2018-09-22 22:00:00-03:00,0.0,135.0,15.2,94,925.3906344843356,0.0,0.0,0.0
2018-09-22 23:00:00-03:00,0.0,135.0,14.8,95,924.8743347333555,0.0,0.0,0.0
2018-09-23 00:00:00-03:00,0.28,135.0,14.6,95,924.2647306598686,0.0,0.0,0.0
2018-09-23 01:00:00-03:00,1.11,112.5,14.6,97,923.2551594811187,0.0,0.0,
2018-09-23 02:00:00-03:00,1.67,45.0,15.1,97,922.6455554076317,0.0,0.0,
2018-09-23 03:00:00-03:00,3.33,45.0,16.8,94,922.3025960709869,0.0,0.0,
2018-09-23 04:00:00-03:00,1.94,22.5,17.2,94,923.0262156817106,0.0,0.0,
2018-09-23 05:00:00-03:00,1.94,45.0,17.3,95,924.1498023976975,0.0,0.0,
2018-09-23 06:00:00-03:00,1.67,45.0,17.5,91,925.1400667452633,0.0,0.3,
2018-09-23 07:00:00-03:00,2.22,0.0,19.4,79,925.804396775033,0.0,1.0,10.0
2018-09-23 08:00:00-03:00,1.94,22.5,21.3,71,926.3776368563686,0.0,1.0,0.0
2018-09-23 09:00:00-03:00,1.67,337.5,24.4,58,925.9905124282106,0.0,1.0,0.0
2018-09-23 10:00:00-03:00,1.94,337.5,26.9,47,925.5731116100924,0.0,1.0,0.0
2018-09-23 11:00:00-03:00,1.67,292.5,28.0,37,924.8029076611087,0.0,1.0,0.0
2018-09-23 12:00:00-03:00,2.5,292.5,29.4,30,924.0025533651317,0.0,1.0,0.0
2018-09-23 13:00:00-03:00,2.5,292.5,31.0,23,923.2175350212041,0.0,1.0,0.0
2018-09-23 14:00:00-03:00,1.67,247.5,30.8,27,923.0090823517698,0.0,1.0,0.0
2018-09-23 15:00:00-03:00,2.78,180.0,27.3,34,923.4794981164146,0.0,1.0,0.0
2018-09-23 16:00:00-03:00,2.78,157.5,25.7,33,923.9686449672139,0.0,1.0,0.0
2018-09-23 17:00:00-03:00,1.94,157.5,24.2,35,924.1201790378387,0.0,0.5,0.0
2018-09-23 18:00:00-03:00,0.56,157.5,21.3,54,924.7877455614278,0.0,0.0,0.0
2018-09-23 19:00:00-03:00,0.0,157.5,19.7,66,925.3796145906514,0.0,0.0,0.0
2018-09-23 20:00:00-03:00,0.83,157.5,19.7,75,926.1195486691382,0.0,0.0,0.0
2018-09-23 21:00:00-03:00,0.0,157.5,17.6,86,926.4307387290789,0.0,0.0,0.0
2018-09-23 22:00:00-03:00,0.0,157.5,16.6,89,926.5218547553683,0.0,0.0,0.0
2018-09-23 23:00:00-03:00,0.0,157.5,16.0,89,926.3017285660067,0.0,0.0,0.0
2018-09-24 00:00:00-03:00,0.0,157.5,15.5,91,925.9729136717864,0.0,0.0,0.0
2018-09-24 01:00:00-03:00,0.28,135.0,14.1,91,925.2441316723027,0.0,0.0,
2018-09-24 02:00:00-03:00,0.0,135.0,14.8,93,923.5820930938719,0.0,0.0,
2018-09-24 03:00:00-03:00,0.28,135.0,14.9,93,924.0532124101777,0.0,0.0,
